order_id,session_id,user_id,group,city_tier,phase,order_ts,items_count,basket_value_inr,free_delivery_unlocked,delivery_fee_charged_inr,delivery_cost_inr,gross_margin_inr
O0000247,S0118366,U110781,treatment,metro,post,2026-02-02 09:37:50,5,721.69,1,0.0,33.64,140.29
O0000248,S0020800,U038632,control,metro,post,2026-02-02 09:37:53,4,214.8,0,35.0,41.41,38.55
O0000249,S0117113,U123722,control,tier_2,post,2026-02-02 09:37:56,2,330.63,0,35.0,29.29,64.58
O0000250,S0138168,U079780,treatment,metro,post,2026-02-02 09:38:45,4,552.72,1,0.0,34.16,98.41
O0000251,S0029228,U000783,treatment,metro,post,2026-02-02 09:39:20,5,675.82,1,0.0,29.26,90.07
O0000252,S0096302,U074024,control,tier_2,post,2026-02-02 09:39:38,3,253.67,0,35.0,47.92,44.8
O0000253,S0084851,U062659,treatment,tier_2,post,2026-02-02 09:40:22,2,213.47,0,35.0,38.55,36.68
O0000254,S0017488,U016933,treatment,metro,post,2026-02-02 09:40:22,4,681.76,1,0.0,45.09,131.75
O0000255,S0137390,U012785,control,tier_2,post,2026-02-02 09:40:41,5,294.52,0,35.0,38.43,45.28
O0000256,S0049424,U069906,control,metro,post,2026-02-02 09:43:25,4,310.17,0,35.0,41.75,60.34
O0000257,S0066992,U057413,control,tier_3,post,2026-02-02 09:43:27,5,400.08,0,35.0,68.82,71.9
O0000258,S0125060,U130487,treatment,tier_3,post,2026-02-02 09:44:11,6,624.58,1,0.0,48.75,105.52
O0000259,S0054538,U111010,treatment,tier_2,post,2026-02-02 09:45:41,1,45.7,0,35.0,34.67,8.27
O0000260,S0027124,U095403,control,metro,post,2026-02-02 09:45:42,3,324.31,0,35.0,38.29,53.91
O0000261,S0058292,U003917,control,tier_3,post,2026-02-02 09:46:56,4,215.12,0,35.0,60.42,34.82
O0000262,S0138570,U088622,treatment,tier_2,post,2026-02-02 09:48:22,4,681.55,1,0.0,42.82,130.95
O0000263,S0078178,U149901,treatment,tier_2,post,2026-02-02 09:48:40,5,634.84,1,0.0,50.62,121.92
O0000264,S0106024,U007895,treatment,tier_2,post,2026-02-02 09:49:27,6,645.14,1,0.0,57.25,136.62
O0000265,S0114212,U024886,treatment,tier_2,post,2026-02-02 09:49:42,3,147.11,0,35.0,36.66,29.47
O0000266,S0092240,U041939,control,tier_2,post,2026-02-02 09:50:32,4,429.8,0,35.0,34.73,92.01
O0000267,S0147347,U135248,treatment,metro,post,2026-02-02 09:53:25,4,666.09,1,0.0,38.02,130.46
O0000268,S0085893,U100115,control,metro,post,2026-02-02 09:54:24,4,383.48,0,35.0,47.54,77.35
O0000269,S0117878,U057335,treatment,tier_2,post,2026-02-02 09:54:29,9,1085.06,1,0.0,44.32,183.69
O0000270,S0089286,U046890,control,tier_3,post,2026-02-02 09:56:00,5,575.74,1,0.0,62.79,114.81
O0000271,S0043222,U111272,control,tier_3,post,2026-02-02 09:57:44,2,161.78,0,35.0,53.88,29.69
O0000272,S0145208,U061732,control,tier_2,post,2026-02-02 09:58:09,5,842.09,1,0.0,46.2,146.84
O0000273,S0039741,U032686,control,tier_3,post,2026-02-02 10:01:00,6,326.04,0,35.0,56.06,58.3
O0000274,S0085123,U043269,treatment,tier_2,post,2026-02-02 10:01:17,5,435.47,0,35.0,45.23,79.25
O0000275,S0083944,U020874,treatment,tier_2,post,2026-02-02 10:01:54,4,703.98,1,0.0,42.59,128.03
O0000276,S0094825,U113298,control,tier_2,post,2026-02-02 10:02:17,4,362.6,0,35.0,49.01,60.24
O0000277,S0053716,U001519,control,metro,post,2026-02-02 10:03:58,4,435.26,0,35.0,44.66,76.9
O0000278,S0017528,U146373,treatment,tier_3,post,2026-02-02 10:04:47,6,266.62,0,35.0,42.56,53.9
O0000279,S0094253,U007475,control,tier_3,post,2026-02-02 10:04:56,6,607.87,1,0.0,65.67,94.82
O0000280,S0049794,U112252,control,tier_2,post,2026-02-02 10:05:07,7,333.67,0,35.0,50.36,50.8
O0000281,S0043363,U075086,treatment,metro,post,2026-02-02 10:05:17,3,230.23,0,35.0,35.69,45.97
O0000282,S0022322,U019277,control,metro,post,2026-02-02 10:06:13,5,415.96,0,35.0,47.06,80.31
O0000283,S0130826,U113383,control,metro,post,2026-02-02 10:07:22,4,377.84,0,35.0,27.74,63.97
O0000284,S0038986,U017454,control,tier_2,post,2026-02-02 10:07:30,7,1189.03,1,0.0,45.41,231.75
O0000285,S0042990,U057043,control,tier_2,post,2026-02-02 10:07:30,3,212.22,0,35.0,38.72,42.78
O0000286,S0110991,U133068,control,metro,post,2026-02-02 10:10:33,3,186.74,0,35.0,44.26,29.89
O0000287,S0119991,U055788,treatment,tier_2,post,2026-02-02 10:10:52,3,302.82,0,35.0,39.95,54.98
O0000288,S0141029,U107295,control,metro,post,2026-02-02 10:10:55,2,216.15,0,35.0,40.31,38.9
O0000289,S0032273,U010767,control,tier_3,post,2026-02-02 10:12:19,2,102.12,0,35.0,56.43,19.7
O0000290,S0085623,U085240,control,tier_2,post,2026-02-02 10:12:25,2,185.01,0,35.0,38.97,35.72
O0000291,S0074898,U007646,control,tier_3,post,2026-02-02 10:12:55,2,208.61,0,35.0,36.62,38.79
O0000292,S0119950,U021649,control,metro,post,2026-02-02 10:13:27,7,995.29,1,0.0,50.53,182.77
O0000293,S0075353,U136457,treatment,tier_2,post,2026-02-02 10:13:33,2,179.24,0,35.0,47.68,30.41
O0000294,S0108103,U066912,control,metro,post,2026-02-02 10:13:53,9,1634.62,1,0.0,39.57,287.87
O0000295,S0063914,U116707,control,tier_3,post,2026-02-02 10:15:16,4,301.24,0,35.0,50.83,49.03
O0000296,S0154725,U105557,treatment,tier_2,post,2026-02-02 10:16:13,3,213.03,0,35.0,31.04,41.77
O0000297,S0070472,U109844,treatment,metro,post,2026-02-02 10:16:31,5,574.0,1,0.0,46.57,113.63
O0000298,S0040530,U015461,control,metro,post,2026-02-02 10:17:20,5,370.65,0,35.0,48.08,82.89
O0000299,S0056279,U000468,control,tier_2,post,2026-02-02 10:17:58,4,343.02,0,35.0,44.37,54.38
O0000300,S0023431,U011501,control,tier_3,post,2026-02-02 10:18:04,4,469.02,0,35.0,46.63,77.51
O0000301,S0028011,U098603,control,metro,post,2026-02-02 10:18:24,4,696.43,1,0.0,37.25,107.32
O0000302,S0153261,U063322,control,metro,post,2026-02-02 10:18:56,4,638.84,1,0.0,30.15,109.1
O0000303,S0030310,U021515,control,metro,post,2026-02-02 10:19:21,6,1460.19,1,0.0,30.93,261.84
O0000304,S0043200,U004244,treatment,tier_3,post,2026-02-02 10:20:15,5,467.32,0,35.0,54.5,80.22
O0000305,S0065234,U047210,treatment,tier_3,post,2026-02-02 10:20:30,2,160.89,0,35.0,59.7,30.14
O0000306,S0152970,U010114,treatment,metro,post,2026-02-02 10:20:38,7,1088.24,1,0.0,34.46,201.33
O0000307,S0142144,U061775,control,metro,post,2026-02-02 10:20:52,7,806.17,1,0.0,34.01,146.88
O0000308,S0146968,U123236,control,tier_2,post,2026-02-02 10:22:15,3,250.35,0,35.0,47.66,39.26
O0000309,S0085611,U095675,treatment,tier_2,post,2026-02-02 10:23:02,5,400.74,0,35.0,45.43,78.15
O0000310,S0098700,U113939,treatment,metro,post,2026-02-02 10:23:21,5,776.17,1,0.0,39.93,161.81
O0000311,S0137393,U155428,control,metro,post,2026-02-02 10:23:41,4,812.87,1,0.0,42.11,127.26
O0000312,S0000115,U006632,control,metro,post,2026-02-02 10:23:47,9,627.33,1,0.0,38.62,125.33
O0000313,S0051018,U134605,control,metro,post,2026-02-02 10:24:19,5,618.44,1,0.0,42.21,127.46
O0000314,S0153607,U104869,control,tier_3,post,2026-02-02 10:25:32,4,218.48,0,35.0,67.78,48.49
O0000315,S0112859,U086488,treatment,metro,post,2026-02-02 10:26:59,8,756.8,1,0.0,33.75,150.68
O0000316,S0138324,U120813,control,tier_2,post,2026-02-02 10:28:29,6,571.09,1,0.0,44.99,109.98
O0000317,S0081057,U130389,treatment,tier_2,post,2026-02-02 10:28:58,1,41.98,0,35.0,44.36,6.99
O0000318,S0078648,U132960,treatment,tier_2,post,2026-02-02 10:30:01,4,256.47,0,35.0,46.13,38.83
O0000319,S0138882,U005693,control,tier_2,post,2026-02-02 10:30:09,4,413.65,0,35.0,49.76,64.95
O0000320,S0022362,U103195,control,tier_3,post,2026-02-02 10:30:41,6,717.47,1,0.0,59.8,124.18
O0000321,S0134386,U069643,control,tier_2,post,2026-02-02 10:31:40,3,364.51,0,35.0,31.09,68.2
O0000322,S0045279,U023185,control,tier_2,post,2026-02-02 10:32:38,1,61.52,0,35.0,36.85,11.94
O0000323,S0151529,U023431,control,tier_3,post,2026-02-02 10:32:42,5,444.89,0,35.0,68.09,64.26
O0000324,S0113379,U043001,treatment,metro,post,2026-02-02 10:32:57,7,1110.27,1,0.0,28.05,171.85
O0000325,S0020623,U055612,control,tier_2,post,2026-02-02 10:33:17,3,259.02,0,35.0,56.88,42.98
O0000326,S0069618,U141209,treatment,metro,post,2026-02-02 10:36:16,1,154.94,0,35.0,36.91,32.35
O0000327,S0096574,U127114,treatment,tier_3,post,2026-02-02 10:36:20,5,522.87,1,0.0,39.46,82.09
O0000328,S0150563,U132214,treatment,tier_2,post,2026-02-02 10:36:32,3,184.22,0,35.0,56.09,30.94
O0000329,S0059694,U150582,treatment,metro,post,2026-02-02 10:39:38,2,239.02,0,35.0,36.59,37.03
O0000330,S0046628,U072056,treatment,metro,post,2026-02-02 10:40:18,3,372.88,0,35.0,30.35,77.61
O0000331,S0156978,U025617,treatment,tier_2,post,2026-02-02 10:41:08,7,840.34,1,0.0,44.9,130.02
O0000332,S0107517,U024590,control,tier_3,post,2026-02-02 10:41:12,3,175.88,0,35.0,66.96,34.2
O0000333,S0016631,U132069,control,metro,post,2026-02-02 10:42:03,3,411.56,0,35.0,37.48,75.85
O0000334,S0085785,U112092,control,tier_3,post,2026-02-02 10:42:44,4,353.41,0,35.0,81.91,54.74
O0000335,S0023534,U127653,control,tier_3,post,2026-02-02 10:42:53,4,623.8,1,0.0,69.23,109.9
O0000336,S0066040,U079940,control,metro,post,2026-02-02 10:42:59,8,745.31,1,0.0,42.81,140.24
O0000337,S0043769,U151871,control,tier_2,post,2026-02-02 10:44:05,4,467.32,0,35.0,49.19,88.62
O0000338,S0109073,U018986,control,metro,post,2026-02-02 10:44:55,4,320.94,0,35.0,39.83,62.74
O0000339,S0104930,U069928,treatment,tier_3,post,2026-02-02 10:44:55,7,446.26,0,35.0,54.64,90.39
O0000340,S0136765,U038869,treatment,metro,post,2026-02-02 10:51:37,3,657.09,1,0.0,39.37,104.58
O0000341,S0017861,U133012,treatment,tier_3,post,2026-02-02 10:52:01,2,89.51,0,35.0,54.83,15.36
O0000342,S0125141,U043766,treatment,tier_3,post,2026-02-02 10:52:43,3,172.47,0,35.0,82.92,32.97
O0000343,S0034312,U098492,treatment,metro,post,2026-02-02 10:53:42,5,476.6,0,35.0,33.27,89.99
O0000344,S0078129,U073810,control,tier_3,post,2026-02-02 10:54:00,2,138.95,0,35.0,72.27,18.86
O0000345,S0148731,U144299,treatment,tier_3,post,2026-02-02 10:56:18,4,553.82,1,0.0,46.59,89.08
O0000346,S0089323,U107767,control,tier_3,post,2026-02-02 10:56:23,7,581.5,1,0.0,58.16,125.59
O0000347,S0099809,U115258,treatment,tier_2,post,2026-02-02 10:56:56,6,355.66,0,35.0,53.09,64.59
O0000348,S0135446,U147416,treatment,metro,post,2026-02-02 10:57:55,3,294.28,0,35.0,37.2,56.26
O0000349,S0001620,U108722,treatment,metro,post,2026-02-02 10:59:20,9,836.16,1,0.0,30.42,159.76
O0000350,S0054007,U099033,treatment,metro,post,2026-02-02 10:59:21,4,572.91,1,0.0,42.01,118.49
O0000351,S0011407,U148740,control,tier_2,post,2026-02-02 10:59:43,4,451.89,0,35.0,49.55,90.11
O0000352,S0107267,U083012,control,tier_2,post,2026-02-02 11:01:07,7,338.15,0,35.0,36.21,66.94
O0000353,S0148371,U130924,control,tier_2,post,2026-02-02 11:01:19,2,228.06,0,35.0,43.31,35.83
O0000354,S0051573,U029277,control,metro,post,2026-02-02 11:02:38,5,514.66,1,0.0,30.72,78.18
O0000355,S0074175,U001118,control,tier_3,post,2026-02-02 11:02:52,9,628.81,1,0.0,68.28,124.26
O0000356,S0054734,U053069,treatment,metro,post,2026-02-02 11:02:57,2,296.53,0,35.0,37.31,41.55
O0000357,S0032575,U046044,control,metro,post,2026-02-02 11:03:27,5,282.7,0,35.0,44.56,59.79
O0000358,S0124577,U125809,control,metro,post,2026-02-02 11:05:22,4,714.33,1,0.0,36.2,135.03
O0000359,S0005411,U031907,treatment,metro,post,2026-02-02 11:05:56,4,850.84,1,0.0,43.93,163.03
O0000360,S0026780,U090430,control,metro,post,2026-02-02 11:06:39,5,440.73,0,35.0,26.24,68.79
O0000361,S0036247,U013477,control,tier_3,post,2026-02-02 11:07:12,1,72.62,0,35.0,61.72,13.98
O0000362,S0106012,U157512,control,metro,post,2026-02-02 11:07:26,4,750.59,1,0.0,28.76,133.56
O0000363,S0104790,U155135,treatment,tier_2,post,2026-02-02 11:09:04,3,319.03,0,35.0,48.75,70.7
O0000364,S0083568,U054126,control,metro,post,2026-02-02 11:10:05,7,1044.2,1,0.0,38.59,207.54
O0000365,S0101904,U142780,control,tier_2,post,2026-02-02 11:10:15,6,323.93,0,35.0,41.72,61.8
O0000366,S0034396,U113552,treatment,tier_3,post,2026-02-02 11:10:35,3,117.39,0,35.0,70.7,22.86
O0000367,S0028105,U021753,control,metro,post,2026-02-02 11:10:47,7,668.75,1,0.0,36.04,128.41
O0000368,S0048997,U137678,control,metro,post,2026-02-02 11:10:51,2,214.23,0,35.0,32.92,41.58
O0000369,S0111258,U112230,treatment,tier_2,post,2026-02-02 11:11:31,6,326.47,0,35.0,34.45,50.4
O0000370,S0126125,U053032,treatment,metro,post,2026-02-02 11:12:52,4,764.53,1,0.0,42.82,157.49
O0000371,S0100931,U097370,treatment,metro,post,2026-02-02 11:13:35,2,200.0,0,35.0,30.83,42.39
O0000372,S0004670,U136065,treatment,metro,post,2026-02-02 11:13:39,1,157.18,0,35.0,36.8,32.35
O0000373,S0101513,U150310,control,tier_2,post,2026-02-02 11:13:44,7,475.32,0,35.0,51.87,79.56
O0000374,S0025168,U005887,control,tier_2,post,2026-02-02 11:17:09,6,1134.74,1,0.0,55.66,194.8
O0000375,S0155441,U158943,treatment,tier_3,post,2026-02-02 11:19:02,5,371.81,0,35.0,66.75,67.4
O0000376,S0127884,U013239,treatment,metro,post,2026-02-02 11:19:32,3,482.14,0,35.0,49.1,100.46
O0000377,S0076107,U022598,treatment,tier_2,post,2026-02-02 11:19:46,7,601.89,1,0.0,42.1,115.94
O0000378,S0004645,U097544,treatment,metro,post,2026-02-02 11:20:15,6,1032.02,1,0.0,45.93,178.3
O0000379,S0064000,U042460,control,metro,post,2026-02-02 11:20:28,8,558.59,1,0.0,42.7,113.8
O0000380,S0012129,U106490,control,metro,post,2026-02-02 11:20:49,7,568.35,1,0.0,39.23,94.27
O0000381,S0137814,U128531,treatment,tier_2,post,2026-02-02 11:20:59,6,628.72,1,0.0,48.21,111.74
O0000382,S0107657,U110977,treatment,tier_2,post,2026-02-02 11:22:18,3,567.47,1,0.0,43.35,122.28
O0000383,S0023416,U072429,control,metro,post,2026-02-02 11:22:32,3,319.27,0,35.0,35.71,60.46
O0000384,S0154238,U030398,control,metro,post,2026-02-02 11:23:05,5,402.83,0,35.0,36.22,75.63
O0000385,S0112623,U008135,treatment,metro,post,2026-02-02 11:23:18,3,386.26,0,35.0,45.82,73.28
O0000386,S0031659,U020980,control,metro,post,2026-02-02 11:23:58,5,1048.39,1,0.0,36.98,199.4
O0000387,S0115611,U106338,control,metro,post,2026-02-02 11:24:30,3,171.87,0,35.0,28.68,27.41
O0000388,S0014761,U011707,control,metro,post,2026-02-02 11:24:32,3,409.31,0,35.0,33.52,70.2
O0000389,S0046028,U001697,control,tier_3,post,2026-02-02 11:24:46,6,483.62,0,35.0,70.25,99.73
O0000390,S0088926,U065503,control,metro,post,2026-02-02 11:24:50,2,286.79,0,35.0,41.83,57.61
O0000391,S0140405,U141499,treatment,tier_2,post,2026-02-02 11:25:15,5,515.84,1,0.0,41.62,94.27
O0000392,S0057553,U014187,treatment,tier_2,post,2026-02-02 11:26:19,5,623.0,1,0.0,46.81,109.51
O0000393,S0016652,U064208,control,tier_3,post,2026-02-02 11:27:00,2,149.09,0,35.0,72.73,21.48
O0000394,S0055742,U140695,control,metro,post,2026-02-02 11:27:17,4,497.22,0,35.0,39.23,103.71
O0000395,S0027947,U107690,control,tier_2,post,2026-02-02 11:27:23,1,134.53,0,35.0,40.68,25.9
O0000396,S0074478,U102504,control,tier_2,post,2026-02-02 11:28:48,5,501.57,1,0.0,42.26,97.09
O0000397,S0011591,U070885,control,tier_2,post,2026-02-02 11:29:06,3,287.26,0,35.0,48.56,47.85
O0000398,S0094153,U023911,control,metro,post,2026-02-02 11:29:25,7,508.75,1,0.0,30.89,81.53
O0000399,S0022979,U110462,control,metro,post,2026-02-02 11:29:41,6,460.56,0,35.0,51.86,76.48
O0000400,S0152428,U026926,control,tier_3,post,2026-02-02 11:29:58,8,498.57,0,35.0,62.4,98.06
O0000401,S0111835,U111738,treatment,metro,post,2026-02-02 11:30:17,5,431.07,0,35.0,50.15,90.93
O0000402,S0041309,U086722,treatment,tier_3,post,2026-02-02 11:30:21,3,309.62,0,35.0,72.87,61.99
O0000403,S0070207,U018715,treatment,tier_3,post,2026-02-02 11:30:48,4,367.49,0,35.0,53.9,68.32
O0000404,S0072185,U018494,treatment,tier_3,post,2026-02-02 11:30:50,5,606.39,1,0.0,66.33,108.66
O0000405,S0007129,U142436,treatment,tier_3,post,2026-02-02 11:31:27,4,161.86,0,35.0,58.16,25.92
O0000406,S0075614,U029409,control,tier_2,post,2026-02-02 11:31:31,5,320.02,0,35.0,35.88,73.35
O0000407,S0144832,U024106,control,tier_2,post,2026-02-02 11:31:48,5,346.91,0,35.0,43.22,63.49
O0000408,S0124012,U007920,treatment,tier_2,post,2026-02-02 11:32:18,4,218.37,0,35.0,33.06,41.07
O0000409,S0056678,U056277,treatment,tier_2,post,2026-02-02 11:32:26,2,339.69,0,35.0,49.03,60.62
O0000410,S0152592,U121368,treatment,metro,post,2026-02-02 11:32:42,4,878.17,1,0.0,45.0,137.48
O0000411,S0010792,U138292,control,tier_3,post,2026-02-02 11:33:03,5,404.91,0,35.0,48.39,76.28
O0000412,S0048803,U100048,control,tier_2,post,2026-02-02 11:33:53,5,493.12,0,35.0,39.46,86.56
O0000413,S0096333,U006955,control,tier_2,post,2026-02-02 11:34:13,3,465.7,0,35.0,51.88,91.39
O0000414,S0065301,U061160,control,metro,post,2026-02-02 11:34:34,8,502.85,1,0.0,36.37,85.1
O0000415,S0022631,U093562,control,tier_2,post,2026-02-02 11:35:07,2,129.15,0,35.0,61.75,19.25
O0000416,S0000256,U120068,control,tier_2,post,2026-02-02 11:35:30,3,384.37,0,35.0,48.53,82.86
O0000417,S0048422,U076983,treatment,tier_3,post,2026-02-02 11:35:40,7,573.95,1,0.0,69.64,94.34
O0000418,S0004868,U150760,treatment,metro,post,2026-02-02 11:36:47,6,1013.86,1,0.0,39.45,208.43
O0000419,S0157902,U086934,control,metro,post,2026-02-02 11:37:02,3,554.52,1,0.0,30.86,109.29
O0000420,S0059346,U030720,treatment,tier_2,post,2026-02-02 11:37:21,3,132.65,0,35.0,52.03,19.94
O0000421,S0040242,U158373,control,tier_2,post,2026-02-02 11:37:41,5,422.51,0,35.0,44.08,76.12
O0000422,S0156616,U024459,treatment,tier_2,post,2026-02-02 11:38:26,8,656.04,1,0.0,37.82,114.55
O0000423,S0126365,U105265,control,tier_3,post,2026-02-02 11:38:32,4,397.14,0,35.0,61.4,68.53
O0000424,S0147590,U105374,control,tier_3,post,2026-02-02 11:38:48,4,212.06,0,35.0,68.43,45.91
O0000425,S0017042,U035192,control,tier_3,post,2026-02-02 11:41:06,5,469.7,0,35.0,47.55,91.33
O0000426,S0009058,U053229,control,tier_3,post,2026-02-02 11:41:29,5,472.61,0,35.0,56.13,86.53
O0000427,S0086871,U017445,treatment,tier_3,post,2026-02-02 11:42:31,5,283.57,0,35.0,64.18,55.49
O0000428,S0016552,U098526,control,tier_2,post,2026-02-02 11:43:02,4,273.75,0,35.0,48.99,45.33
O0000429,S0055353,U082348,control,metro,post,2026-02-02 11:43:43,6,824.4,1,0.0,31.72,140.42
O0000430,S0010568,U057131,control,tier_3,post,2026-02-02 11:44:18,4,411.69,0,35.0,63.17,60.5
O0000431,S0112844,U123613,control,metro,post,2026-02-02 11:44:21,1,108.27,0,35.0,33.94,17.39
O0000432,S0087777,U002600,control,metro,post,2026-02-02 11:44:38,7,663.45,1,0.0,42.31,98.88
O0000433,S0006251,U029481,treatment,tier_3,post,2026-02-02 11:45:19,1,108.7,0,35.0,47.31,16.03
O0000434,S0109283,U138057,control,metro,post,2026-02-02 11:45:41,2,226.03,0,35.0,28.21,44.22
O0000435,S0151616,U046431,treatment,tier_3,post,2026-02-02 11:45:44,3,265.86,0,35.0,50.93,40.36
O0000436,S0091598,U054489,control,tier_3,post,2026-02-02 11:46:23,6,394.15,0,35.0,63.56,59.05
O0000437,S0081261,U120082,treatment,metro,post,2026-02-02 11:47:02,5,749.64,1,0.0,48.3,98.23
O0000438,S0018477,U125057,treatment,tier_3,post,2026-02-02 11:48:55,3,324.87,0,35.0,58.94,66.16
O0000439,S0153397,U079768,treatment,metro,post,2026-02-02 11:49:02,5,682.43,1,0.0,44.27,122.17
O0000440,S0112108,U001580,treatment,metro,post,2026-02-02 11:50:57,2,351.31,0,35.0,40.5,53.55
O0000441,S0123673,U125842,control,tier_2,post,2026-02-02 11:52:06,2,260.96,0,35.0,36.93,50.86
O0000442,S0158579,U065788,control,metro,post,2026-02-02 11:53:20,5,526.02,1,0.0,36.15,80.82
O0000443,S0106536,U009044,control,metro,post,2026-02-02 11:53:30,3,335.21,0,35.0,35.45,59.41
O0000444,S0092089,U077727,treatment,tier_2,post,2026-02-02 11:54:03,5,711.25,1,0.0,36.98,137.51
O0000445,S0118240,U142650,treatment,metro,post,2026-02-02 11:55:00,4,607.45,1,0.0,39.3,124.04
O0000446,S0016505,U080819,control,tier_2,post,2026-02-02 11:56:04,5,367.43,0,35.0,43.38,64.57
O0000447,S0026216,U020720,control,metro,post,2026-02-02 11:56:36,3,272.16,0,35.0,29.91,51.84
O0000448,S0157783,U098380,treatment,tier_3,post,2026-02-02 11:56:57,4,543.15,1,0.0,65.92,94.45
O0000449,S0061314,U020341,treatment,tier_3,post,2026-02-02 11:57:18,3,242.42,0,35.0,58.3,41.76
O0000450,S0130994,U030194,control,metro,post,2026-02-02 11:58:52,2,151.67,0,35.0,30.98,26.74
O0000451,S0002902,U065980,treatment,tier_3,post,2026-02-02 11:59:22,4,545.45,1,0.0,49.79,90.46
O0000452,S0094016,U087305,control,tier_3,post,2026-02-02 11:59:50,4,254.26,0,35.0,56.11,51.21
O0000453,S0012739,U148285,treatment,metro,post,2026-02-02 12:00:33,3,285.53,0,35.0,31.08,44.32
O0000454,S0031467,U037459,control,metro,post,2026-02-02 12:00:48,3,452.86,0,35.0,37.96,72.41
O0000455,S0012780,U088262,control,tier_3,post,2026-02-02 12:00:53,5,535.89,1,0.0,61.27,101.89
O0000456,S0065992,U027124,treatment,metro,post,2026-02-02 12:01:37,3,663.51,1,0.0,51.71,109.26
O0000457,S0101084,U077410,control,tier_2,post,2026-02-02 12:02:11,6,584.5,1,0.0,47.41,127.77
O0000458,S0053057,U088099,treatment,metro,post,2026-02-02 12:03:11,6,725.55,1,0.0,36.08,134.61
O0000459,S0105239,U062942,control,metro,post,2026-02-02 12:04:29,2,275.92,0,35.0,36.75,54.58
O0000460,S0099241,U119589,control,tier_2,post,2026-02-02 12:05:49,5,594.68,1,0.0,41.32,95.96
O0000461,S0105161,U039100,control,tier_2,post,2026-02-02 12:06:14,6,428.67,0,35.0,45.86,59.05
O0000462,S0042940,U044910,control,tier_2,post,2026-02-02 12:06:25,2,201.95,0,35.0,26.99,34.64
O0000463,S0012815,U057528,control,metro,post,2026-02-02 12:06:47,6,477.41,0,35.0,41.67,108.83
O0000464,S0053160,U152765,treatment,tier_3,post,2026-02-02 12:07:55,4,192.77,0,35.0,64.35,36.6
O0000465,S0045239,U122033,treatment,metro,post,2026-02-02 12:08:06,2,159.62,0,35.0,36.15,31.71
O0000466,S0006099,U113262,control,tier_2,post,2026-02-02 12:10:09,6,316.92,0,35.0,23.71,48.51
O0000467,S0129803,U107700,treatment,tier_2,post,2026-02-02 12:10:15,9,1377.66,1,0.0,44.58,249.4
O0000468,S0095227,U095790,treatment,metro,post,2026-02-02 12:11:04,7,603.55,1,0.0,40.25,119.58
O0000469,S0070851,U030106,treatment,tier_2,post,2026-02-02 12:11:24,7,845.3,1,0.0,51.93,157.63
O0000470,S0103895,U084769,treatment,metro,post,2026-02-02 12:13:01,6,766.2,1,0.0,41.04,137.94
O0000471,S0094521,U017447,treatment,tier_2,post,2026-02-02 12:13:09,4,655.88,1,0.0,42.7,122.56
O0000472,S0101102,U041781,treatment,tier_2,post,2026-02-02 12:13:20,10,559.5,1,0.0,39.1,95.05
O0000473,S0129886,U046109,treatment,metro,post,2026-02-02 12:14:20,7,711.22,1,0.0,43.1,132.87
O0000474,S0134013,U049417,control,tier_3,post,2026-02-02 12:14:46,7,1824.05,1,0.0,64.12,339.47
O0000475,S0118061,U107060,control,tier_2,post,2026-02-02 12:14:51,3,340.1,0,35.0,47.57,68.58
O0000476,S0054922,U052984,control,tier_2,post,2026-02-02 12:16:23,1,135.39,0,35.0,56.7,22.81
O0000477,S0060545,U118565,treatment,tier_2,post,2026-02-02 12:16:50,9,1074.45,1,0.0,53.18,175.7
