session_id,user_id,group,session_ts,city_tier,device,is_new_user,cart_items,cart_subtotal_inr,order_placed
S0153457,U084261,treatment,2026-02-02 07:48:23,tier_2,android,0,5,648.35,0
S0007160,U122785,treatment,2026-02-02 07:48:48,metro,android,0,5,311.35,1
S0080272,U154051,control,2026-02-02 07:48:54,metro,android,1,3,422.32,0
S0059418,U097841,treatment,2026-02-02 07:49:33,tier_2,ios,0,4,440.33,0
S0071790,U099938,control,2026-02-02 07:49:37,tier_2,ios,0,2,225.35,1
S0070342,U084882,treatment,2026-02-02 07:49:38,metro,android,0,3,324.9,0
S0076184,U157070,control,2026-02-02 07:49:53,tier_2,android,0,6,679.2,1
S0155189,U035944,control,2026-02-02 07:50:24,metro,web,0,5,775.94,1
S0054220,U123733,treatment,2026-02-02 07:50:38,metro,android,0,5,925.7,0
S0007793,U052721,treatment,2026-02-02 07:51:16,metro,ios,0,6,836.86,1
S0009096,U117492,control,2026-02-02 07:51:27,tier_2,android,0,5,563.44,0
S0116680,U120213,control,2026-02-02 07:51:47,tier_2,ios,0,3,184.55,0
S0036200,U094118,treatment,2026-02-02 07:51:52,tier_3,android,1,3,383.03,0
S0075887,U036773,treatment,2026-02-02 07:52:16,metro,Android,0,5,486.24,1
S0106927,U039622,control,2026-02-02 07:52:28,tier_2,Android,0,3,159.01,1
S0149060,U141365,control,2026-02-02 07:52:31,metro,web,0,6,747.85,0
S0007401,U022708,control,2026-02-02 07:52:36,tier_2,ios,0,5,335.72,1
S0120531,U055908,control,2026-02-02 07:53:09,tier_3,web,0,2,147.84,1
S0159603,U090912,control,2026-02-02 07:53:33,tier_2,Android,1,9,975.22,0
S0109948,U055662,control,2026-02-02 07:54:13,metro,Android,0,2,195.87,1
S0049378,U128573,treatment,2026-02-02 07:54:58,tier_3,web,0,5,521.33,0
S0149882,U021998,control,2026-02-02 07:56:26,metro,ios,0,4,588.53,0
S0006963,U045815,treatment,2026-02-02 07:56:29,tier_2,android,0,6,718.26,1
S0074082,U064793,treatment,2026-02-02 07:56:41,metro,web,1,4,539.44,0
S0093420,U155380,treatment,2026-02-02 07:56:42,metro,android,0,6,608.41,0
S0154384,U131639,control,2026-02-02 07:56:55,tier_3,android,1,6,560.89,0
S0079250,U033609,control,2026-02-02 07:58:08,tier_2,android,1,5,390.27,1
S0108613,U133524,treatment,2026-02-02 07:58:22,tier_2,android,0,6,394.04,1
S0000795,U109519,control,2026-02-02 07:58:36,metro,android,0,3,255.47,0
S0156272,U062846,treatment,2026-02-02 07:58:50,tier_3,android,0,3,143.2,0
S0062394,U011306,treatment,2026-02-02 07:58:59,tier_2,android,0,2,253.56,0
S0028472,U115615,control,2026-02-02 08:00:00,tier_2,android,1,7,1010.07,0
S0067798,U044589,treatment,2026-02-02 08:00:12,tier_3,android,0,3,254.99,1
S0133617,U019615,treatment,2026-02-02 08:00:16,metro,android,0,5,337.2,0
S0056753,U157938,control,2026-02-02 08:00:32,tier_2,ios,1,10,1079.04,0
S0052366,U044816,treatment,2026-02-02 08:01:15,metro,android,0,1,63.37,1
S0016668,U027299,treatment,2026-02-02 08:01:16,tier_2,android,0,4,275.44,1
S0033098,U119212,control,2026-02-02 08:01:46,tier_2,android,0,4,391.87,0
S0009606,U125270,treatment,2026-02-02 08:01:57,tier_3,ios,0,4,410.8,1
S0015639,U067195,treatment,2026-02-02 08:02:00,tier_2,android,0,3,236.74,0
S0008815,U140986,treatment,2026-02-02 08:02:07,tier_3,web,1,7,536.47,1
S0150005,U046825,treatment,2026-02-02 08:02:20,tier_2,web,1,5,288.74,0
S0047786,U021118,control,2026-02-02 08:02:22,tier_2,ios,0,2,425.09,1
S0099035,U145778,control,2026-02-02 08:02:22,tier_2,ios,1,4,692.14,0
S0004057,U040957,treatment,2026-02-02 08:02:39,metro,ios,0,3,153.49,1
S0063395,U142817,control,2026-02-02 08:03:34,tier_2,android,1,6,721.79,0
S0090807,U107494,treatment,2026-02-02 08:03:44,tier_3,ios,0,6,433.6,0
S0132529,U007495,treatment,2026-02-02 08:04:01,tier_2,ios,0,3,231.64,0
S0089033,U157858,control,2026-02-02 08:04:27,tier_2,android,0,3,268.58,1
S0120250,U013505,treatment,2026-02-02 08:04:36,metro,Android,1,2,149.92,0
S0079272,U028809,treatment,2026-02-02 08:04:56,metro,android,0,7,470.24,1
S0111469,U068145,treatment,2026-02-02 08:05:01,tier_2,android,0,2,91.91,0
S0009603,U066452,treatment,2026-02-02 08:05:15,tier_2,Android,0,5,477.84,0
S0006165,U007520,treatment,2026-02-02 08:06:15,tier_3,android,0,7,357.59,1
S0137306,U010259,control,2026-02-02 08:06:17,tier_2,android,0,4,449.12,1
S0063423,U053171,treatment,2026-02-02 08:07:20,tier_2,ios,0,5,459.39,1
S0158676,U037985,control,2026-02-02 08:08:20,tier_3,android,0,7,565.24,0
S0072939,U096485,treatment,2026-02-02 08:08:38,tier_3,android,0,4,257.7,0
S0053745,U156144,control,2026-02-02 08:08:39,tier_2,ios,0,7,718.57,1
S0118094,U159028,treatment,2026-02-02 08:09:23,metro,android,0,7,999.19,1
S0055110,U101578,treatment,2026-02-02 08:09:31,metro,android,0,4,342.41,1
S0021080,U036304,control,2026-02-02 08:11:17,tier_2,android,0,5,232.27,1
S0015753,U066554,treatment,2026-02-02 08:11:27,tier_2,android,0,7,405.99,0
S0154809,U048905,control,2026-02-02 08:11:33,tier_3,web,0,5,397.51,0
S0076685,U077151,control,2026-02-02 08:11:34,tier_3,Android,0,6,997.79,0
S0019639,U127397,treatment,2026-02-02 08:11:58,metro,Android,0,9,903.58,0
S0038979,U029207,control,2026-02-02 08:12:16,metro,web,0,5,502.27,1
S0072025,U080325,control,2026-02-02 08:12:20,tier_3,Android,0,4,436.71,0
S0080843,U146099,treatment,2026-02-02 08:12:28,metro,web,0,3,264.11,1
S0073756,U150076,control,2026-02-02 08:12:40,metro,android,1,4,367.41,0
S0073679,U108098,control,2026-02-02 08:13:16,tier_2,web,1,5,602.05,0
S0073781,U041293,control,2026-02-02 08:13:17,tier_3,Android,0,1,100.89,1
S0031927,U102735,control,2026-02-02 08:14:02,tier_2,web,1,2,230.8,0
S0100024,U117924,control,2026-02-02 08:14:32,tier_2,web,0,3,421.85,0
S0003908,U082581,control,2026-02-02 08:14:50,tier_3,ios,0,7,760.79,1
S0136659,U108139,control,2026-02-02 08:15:17,metro,ios,0,5,418.34,0
S0101625,U121023,treatment,2026-02-02 08:15:25,tier_3,Android,0,8,1018.23,1
S0070720,U152472,treatment,2026-02-02 08:15:36,tier_3,Android,0,2,155.5,0
S0039021,U127745,treatment,2026-02-02 08:15:54,tier_3,android,0,6,806.98,1
S0108917,U118316,control,2026-02-02 08:15:58,tier_2,ios,0,7,412.63,1
S0029548,U085752,treatment,2026-02-02 08:16:02,tier_2,android,0,3,190.67,0
S0060786,U053461,treatment,2026-02-02 08:16:12,metro,android,1,9,938.87,1
S0081863,U074016,treatment,2026-02-02 08:16:31,tier_2,ios,0,4,308.88,0
S0089000,U024057,control,2026-02-02 08:16:34,metro,ios,1,5,506.43,0
S0106561,U149530,treatment,2026-02-02 08:16:41,metro,web,0,10,1138.9,0
S0078439,U140976,control,2026-02-02 08:16:43,tier_3,android,0,3,266.13,1
S0007104,U130020,treatment,2026-02-02 08:16:54,metro,android,0,4,294.56,1
S0135498,U086551,treatment,2026-02-02 08:16:58,metro,ios,0,5,451.73,1
S0114704,U140374,control,2026-02-02 08:17:03,metro,Android,0,5,771.39,0
S0094936,U028709,treatment,2026-02-02 08:17:07,tier_3,web,0,7,921.49,1
S0035852,U127961,treatment,2026-02-02 08:17:08,tier_2,android,1,9,447.75,1
S0041940,U060416,control,2026-02-02 08:17:27,metro,android,0,5,535.81,0
S0030884,U076560,treatment,2026-02-02 08:17:37,metro,android,0,3,177.13,0
S0086140,U006777,treatment,2026-02-02 08:18:07,metro,ios,0,4,251.83,1
S0157585,U031167,treatment,2026-02-02 08:18:19,tier_3,Android,1,4,342.87,0
S0075408,U013519,control,2026-02-02 08:18:23,metro,android,0,3,225.55,0
S0097281,U107027,treatment,2026-02-02 08:19:32,tier_2,Android,0,4,551.84,1
S0028945,U014155,treatment,2026-02-02 08:19:35,tier_2,android,0,3,271.16,0
S0085616,U061505,control,2026-02-02 08:19:49,metro,Android,0,5,530.36,0
S0015040,U047381,treatment,2026-02-02 08:20:07,tier_3,web,0,3,328.58,0
S0054840,U112217,treatment,2026-02-02 08:20:14,tier_2,android,0,6,462.47,0
S0144495,U001996,treatment,2026-02-02 08:20:51,tier_3,android,0,5,241.28,0
S0078437,U054717,control,2026-02-02 08:21:01,tier_3,Android,0,11,822.17,0
S0064205,U066158,treatment,2026-02-02 08:21:14,tier_3,ios,1,4,361.42,0
S0089709,U151526,control,2026-02-02 08:21:24,metro,web,0,3,278.81,1
S0115341,U098555,control,2026-02-02 08:21:27,metro,ios,0,5,497.49,1
S0038195,U137987,treatment,2026-02-02 08:22:05,tier_2,android,0,4,350.08,0
S0103829,U110768,control,2026-02-02 08:22:17,tier_2,web,1,3,309.86,1
S0121726,U006760,control,2026-02-02 08:22:40,metro,android,0,8,933.69,0
S0098579,U119182,control,2026-02-02 08:22:59,tier_2,android,0,3,579.77,0
S0026636,U005790,control,2026-02-02 08:23:01,metro,web,0,7,532.47,0
S0072513,U085985,treatment,2026-02-02 08:23:15,metro,web,1,3,335.5,0
S0138301,U126360,treatment,2026-02-02 08:24:19,tier_3,android,0,6,311.21,0
S0056835,U152866,control,2026-02-02 08:24:49,tier_3,Android,1,6,376.78,0
S0010097,U022882,control,2026-02-02 08:24:57,metro,Android,0,2,162.5,0
S0048573,U024591,treatment,2026-02-02 08:25:07,metro,Android,0,5,475.56,0
S0141032,U108424,treatment,2026-02-02 08:25:20,metro,android,0,3,216.46,0
S0036829,U019876,control,2026-02-02 08:25:26,tier_3,android,1,1,55.07,0
S0094970,U028821,treatment,2026-02-02 08:25:36,metro,android,1,4,449.9,0
S0129451,U082712,treatment,2026-02-02 08:25:45,tier_3,android,1,2,79.04,0
S0004816,U105203,treatment,2026-02-02 08:25:56,metro,android,0,3,704.09,0
S0060228,U064093,treatment,2026-02-02 08:26:05,tier_3,web,0,6,476.01,0
S0145810,U051306,control,2026-02-02 08:26:12,tier_2,android,0,7,479.16,0
S0072658,U078882,treatment,2026-02-02 08:27:10,metro,Android,0,2,118.48,0
S0074915,U092445,control,2026-02-02 08:27:36,metro,web,0,5,277.01,1
S0145509,U077987,control,2026-02-02 08:27:38,metro,ios,0,1,94.4,0
S0034762,U140559,treatment,2026-02-02 08:27:52,tier_2,ios,1,2,183.04,0
S0123469,U028704,treatment,2026-02-02 08:27:55,tier_3,android,0,7,478.97,0
S0009105,U074674,treatment,2026-02-02 08:28:30,tier_2,ios,0,3,376.82,0
S0006883,U112001,treatment,2026-02-02 08:28:32,metro,Android,0,6,568.87,0
S0024710,U030119,control,2026-02-02 08:28:38,metro,ios,1,5,486.03,0
S0067524,U005984,control,2026-02-02 08:28:47,tier_2,android,1,2,237.05,0
S0123466,U043449,control,2026-02-02 08:29:02,tier_3,Android,1,4,346.33,1
S0037664,U019025,treatment,2026-02-02 08:29:13,tier_2,ios,0,4,575.95,0
S0074453,U001750,control,2026-02-02 08:31:07,tier_2,android,0,5,510.37,0
S0084596,U050849,control,2026-02-02 08:31:11,tier_2,Android,0,4,551.3,0
S0148796,U086354,control,2026-02-02 08:32:47,tier_3,web,0,5,371.57,1
S0046349,U004082,treatment,2026-02-02 08:33:23,metro,android,0,2,173.35,0
S0082247,U104263,control,2026-02-02 08:33:36,metro,ios,0,4,457.5,0
S0042581,U133632,control,2026-02-02 08:33:40,metro,web,1,3,163.14,0
S0013358,U081038,treatment,2026-02-02 08:33:49,metro,Android,0,6,459.46,0
S0065813,U039833,control,2026-02-02 08:34:33,tier_3,ios,0,2,241.7,0
S0155511,U006941,control,2026-02-02 08:34:39,metro,android,0,7,469.99,0
S0074052,U144046,treatment,2026-02-02 08:35:00,metro,ios,0,4,515.81,0
S0136640,U159616,treatment,2026-02-02 08:35:26,tier_3,android,0,4,330.44,0
S0133085,U025277,treatment,2026-02-02 08:35:34,metro,android,0,5,270.32,1
S0046563,U108693,treatment,2026-02-02 08:35:52,metro,Android,0,8,779.99,1
S0059146,U059885,control,2026-02-02 08:36:07,tier_2,android,0,5,264.4,0
S0068700,U151094,treatment,2026-02-02 08:36:13,tier_2,android,0,9,1189.06,0
S0008785,U150175,treatment,2026-02-02 08:36:32,tier_2,web,0,3,441.61,0
S0113863,U009672,treatment,2026-02-02 08:36:39,tier_3,android,0,3,258.19,0
S0049060,U013935,control,2026-02-02 08:37:15,metro,android,1,3,438.02,0
S0118491,U030614,control,2026-02-02 08:37:22,tier_2,Android,0,5,634.08,0
S0022211,U110947,treatment,2026-02-02 08:37:24,metro,web,0,4,323.09,0
S0016433,U152945,control,2026-02-02 08:37:27,tier_3,web,0,4,293.57,0
S0082384,U057216,treatment,2026-02-02 08:38:30,tier_2,web,0,6,439.91,1
S0115712,U034397,control,2026-02-02 08:38:53,metro,android,1,3,168.43,0
S0112389,U108488,treatment,2026-02-02 08:38:54,metro,android,0,6,1232.58,0
S0028139,U020372,control,2026-02-02 08:38:58,metro,android,1,4,605.96,0
S0031045,U031557,treatment,2026-02-02 08:39:02,tier_3,Android,0,3,480.23,0
S0124260,U077109,treatment,2026-02-02 08:39:04,tier_3,android,1,9,750.72,0
S0147440,U043957,treatment,2026-02-02 08:39:08,metro,web,0,6,383.32,0
S0125117,U011196,control,2026-02-02 08:39:39,tier_2,Android,1,2,238.54,1
S0123801,U022359,control,2026-02-02 08:39:50,tier_3,ios,0,1,52.61,1
S0053391,U092708,control,2026-02-02 08:40:00,tier_2,ios,0,6,453.12,0
S0061234,U008311,treatment,2026-02-02 08:40:01,metro,web,0,3,481.92,1
S0134995,U086620,control,2026-02-02 08:40:16,tier_3,android,0,5,406.07,1
S0152653,U007199,treatment,2026-02-02 08:40:17,metro,web,0,5,880.92,0
S0138917,U059095,control,2026-02-02 08:40:42,tier_2,android,0,6,558.77,1
S0020148,U088540,treatment,2026-02-02 08:41:13,tier_2,ios,1,7,1051.14,1
S0050746,U139592,control,2026-02-02 08:41:56,metro,ios,0,6,854.13,0
S0068812,U057309,treatment,2026-02-02 08:42:00,metro,Android,0,3,573.94,0
S0151695,U119697,treatment,2026-02-02 08:42:14,tier_3,web,0,3,191.67,1
S0005792,U082061,control,2026-02-02 08:42:59,tier_2,web,0,3,281.09,0
S0159806,U000762,treatment,2026-02-02 08:43:05,tier_3,android,0,1,49.87,1
S0107220,U113220,treatment,2026-02-02 08:43:06,metro,ios,0,4,452.48,0
S0061153,U157996,treatment,2026-02-02 08:43:13,tier_3,ios,0,4,209.23,0
S0080771,U029951,treatment,2026-02-02 08:43:16,metro,ios,0,4,572.1,0
S0016597,U131419,control,2026-02-02 08:43:20,metro,Android,0,4,326.34,1
S0144185,U038301,control,2026-02-02 08:43:20,metro,ios,0,2,306.0,1
S0103082,U032963,control,2026-02-02 08:43:22,metro,Android,0,4,565.06,1
S0081859,U135788,treatment,2026-02-02 08:43:29,tier_2,ios,0,5,649.12,0
S0070258,U076602,treatment,2026-02-02 08:43:48,metro,android,0,3,329.5,0
S0000893,U008832,control,2026-02-02 08:43:54,metro,ios,1,2,225.45,1
S0003950,U056406,control,2026-02-02 08:45:09,metro,Android,0,5,431.31,0
S0047327,U002143,treatment,2026-02-02 08:45:10,metro,ios,0,5,498.45,0
S0047327,U002143,treatment,2026-02-02 08:45:10,metro,ios,0,5,498.45,0
S0136930,U035002,treatment,2026-02-02 08:45:15,tier_2,android,1,5,422.25,0
S0044881,U096110,treatment,2026-02-02 08:45:17,tier_2,android,0,4,409.5,1
S0137176,U085803,treatment,2026-02-02 08:45:28,tier_3,android,0,7,325.56,0
S0062923,U075957,control,2026-02-02 08:45:29,tier_2,web,0,3,205.4,1
S0120589,U094832,treatment,2026-02-02 08:45:31,metro,android,1,5,546.15,1
S0030485,U040550,control,2026-02-02 08:45:33,metro,web,0,3,146.06,0
S0093154,U056658,control,2026-02-02 08:46:07,metro,web,0,3,340.83,1
S0149005,U103325,treatment,2026-02-02 08:46:10,metro,Android,0,4,403.8,0
S0013264,U065673,control,2026-02-02 08:46:42,metro,ios,1,5,618.77,0
S0111032,U090214,treatment,2026-02-02 08:46:48,tier_3,android,0,5,376.29,0
S0085411,U056443,treatment,2026-02-02 08:47:44,metro,ios,0,3,219.79,0
S0046677,U072280,control,2026-02-02 08:47:53,tier_3,ios,0,2,143.19,0
S0104426,U060025,treatment,2026-02-02 08:48:00,tier_3,Android,0,4,318.85,0
S0132338,U159808,control,2026-02-02 08:48:04,tier_3,android,0,7,426.24,1
S0084470,U145312,treatment,2026-02-02 08:48:33,tier_3,Android,0,4,221.12,0
S0023873,U023054,treatment,2026-02-02 08:48:41,tier_3,android,0,3,133.89,0
S0067655,U005735,control,2026-02-02 08:49:44,metro,android,1,4,529.65,0
S0094032,U109885,control,2026-02-02 08:49:46,tier_2,android,0,5,1056.73,0
S0051646,U111290,treatment,2026-02-02 08:50:19,metro,android,0,3,392.01,1
S0113069,U136519,treatment,2026-02-02 08:50:32,tier_3,android,0,3,326.66,1
S0072386,U146969,control,2026-02-02 08:50:43,tier_3,web,0,5,531.72,1
S0019132,U101546,treatment,2026-02-02 08:51:43,tier_3,android,0,6,556.4,0
S0034065,U009158,control,2026-02-02 08:51:46,metro,android,1,5,515.22,1
S0147972,U093583,treatment,2026-02-02 08:51:46,metro,ios,1,8,951.6,0
S0015442,U085044,control,2026-02-02 08:51:53,tier_3,android,0,4,258.62,0
S0113576,U117074,treatment,2026-02-02 08:52:01,tier_2,ios,0,1,118.14,1
S0109380,U159883,treatment,2026-02-02 08:52:37,metro,android,0,5,806.61,0
S0061896,U068730,treatment,2026-02-02 08:52:37,tier_3,android,0,3,218.6,0
S0153006,U107467,control,2026-02-02 08:52:55,metro,Android,1,5,317.08,1
S0041137,U050314,treatment,2026-02-02 08:53:00,metro,Android,0,7,600.54,0
S0005066,U076756,control,2026-02-02 08:53:20,tier_2,android,0,4,458.17,0
S0051918,U024603,treatment,2026-02-02 08:53:46,tier_3,android,0,6,505.62,0
S0080462,U012990,treatment,2026-02-02 08:53:56,tier_3,web,1,9,387.16,0
S0024521,U043609,control,2026-02-02 08:53:59,metro,ios,0,6,578.41,0
S0033087,U016004,treatment,2026-02-02 08:54:17,metro,web,0,3,224.09,0
S0035528,U043501,control,2026-02-02 08:54:28,metro,ios,0,3,288.24,0
S0037039,U060977,treatment,2026-02-02 08:54:39,tier_3,android,0,5,171.0,0
S0075890,U020175,control,2026-02-02 08:55:05,metro,android,0,6,443.57,1
S0028922,U023445,control,2026-02-02 08:56:19,metro,ios,1,7,846.13,0
S0038234,U081529,control,2026-02-02 08:56:37,tier_3,android,0,7,978.03,0
S0099106,U010241,control,2026-02-02 08:56:48,tier_3,android,0,4,538.85,1
S0120248,U083083,control,2026-02-02 08:57:01,tier_2,web,1,4,770.29,0
S0021698,U065575,treatment,2026-02-02 08:57:02,metro,android,0,5,202.27,1
S0071117,U038383,treatment,2026-02-02 08:57:06,metro,android,0,3,233.62,1
S0026682,U044558,treatment,2026-02-02 08:57:45,metro,android,1,5,367.83,0
S0155439,U077314,control,2026-02-02 08:58:57,tier_2,Android,1,5,309.62,0
S0097167,U041988,control,2026-02-02 08:59:00,metro,android,0,2,221.14,0
S0115931,U036959,control,2026-02-02 08:59:01,tier_2,ios,0,2,145.94,0
S0055945,U142192,treatment,2026-02-02 08:59:58,metro,ios,0,9,963.76,0
S0155368,U091306,treatment,2026-02-02 09:00:17,tier_2,ios,0,3,183.63,1
S0035561,U079894,treatment,2026-02-02 09:00:35,tier_2,android,0,6,357.81,0
S0139452,U123292,treatment,2026-02-02 09:00:50,tier_2,android,1,3,428.94,0
S0052890,U014507,control,2026-02-02 09:01:04,tier_2,Android,0,2,312.36,1
S0031173,U019923,treatment,2026-02-02 09:01:05,metro,web,0,1,165.35,0
S0115076,U037889,control,2026-02-02 09:01:15,metro,android,1,4,1036.56,0
S0116545,U030202,control,2026-02-02 09:01:20,metro,android,1,5,288.85,1
S0152153,U076320,control,2026-02-02 09:01:28,metro,web,0,6,477.4,0
S0086711,U151712,control,2026-02-02 09:01:40,tier_3,ios,0,3,232.08,1
S0006054,U002951,treatment,2026-02-02 09:01:40,metro,ios,1,4,273.28,0
S0150017,U090003,treatment,2026-02-02 09:02:00,metro,web,1,3,225.04,1
S0054147,U100392,treatment,2026-02-02 09:02:10,metro,android,0,5,690.55,0
S0156917,U121180,control,2026-02-02 09:02:13,metro,ios,0,5,458.99,0
S0133369,U005883,treatment,2026-02-02 09:02:20,metro,android,0,5,650.41,1
S0157368,U116004,treatment,2026-02-02 09:02:34,metro,ios,1,4,328.59,1
S0143965,U039469,treatment,2026-02-02 09:02:36,tier_2,Android,0,3,265.71,0
S0023672,U089133,treatment,2026-02-02 09:02:44,metro,web,0,4,288.51,1
S0087215,U023192,control,2026-02-02 09:02:50,metro,android,0,2,167.5,0
S0114547,U074576,control,2026-02-02 09:02:51,metro,android,0,6,602.99,0
S0007484,U096314,control,2026-02-02 09:03:12,tier_3,android,0,5,657.41,0
S0007484,U096314,control,2026-02-02 09:03:12,tier_3,android,0,5,657.41,0
S0126519,U145050,control,2026-02-02 09:03:41,metro,android,0,5,256.77,1
S0081649,U074449,control,2026-02-02 09:03:49,tier_2,android,0,5,904.86,0
S0040131,U003129,control,2026-02-02 09:03:58,metro,android,0,5,240.33,1
S0141804,U020136,control,2026-02-02 09:04:09,metro,Android,0,7,708.73,0
S0135236,U098139,control,2026-02-02 09:04:13,metro,android,1,3,617.01,1
S0078929,U105990,treatment,2026-02-02 09:04:41,metro,ios,0,4,732.1,1
S0038604,U014951,control,2026-02-02 09:04:41,tier_2,web,1,3,419.49,0
S0102687,U028525,control,2026-02-02 09:04:53,metro,Android,0,4,389.42,0
S0133086,U149347,treatment,2026-02-02 09:05:00,tier_2,ios,0,6,313.59,0
S0063442,U066871,treatment,2026-02-02 09:05:32,metro,android,0,5,585.86,1
S0066701,U034696,control,2026-02-02 09:05:32,tier_3,android,0,4,548.94,0
S0051958,U157095,control,2026-02-02 09:05:33,metro,Android,1,3,194.04,0
S0137573,U007876,control,2026-02-02 09:05:35,tier_2,android,1,4,241.98,1
S0118209,U145758,control,2026-02-02 09:05:55,metro,ios,0,6,514.84,1
S0052446,U058421,treatment,2026-02-02 09:06:06,tier_2,Android,0,4,262.74,0
S0102965,U110772,treatment,2026-02-02 09:06:15,metro,android,0,4,353.76,0
S0005188,U005441,treatment,2026-02-02 09:06:20,tier_2,ios,0,1,113.03,1
S0026985,U036889,control,2026-02-02 09:07:03,tier_3,android,0,6,428.54,0
S0081272,U094649,control,2026-02-02 09:07:06,tier_2,android,0,4,463.94,1
S0105068,U095547,control,2026-02-02 09:07:16,tier_2,web,0,4,818.66,0
S0072147,U002118,control,2026-02-02 09:07:33,tier_2,Android,1,7,746.14,1
S0098750,U122372,control,2026-02-02 09:07:56,metro,android,0,5,410.74,0
S0156827,U042110,treatment,2026-02-02 09:07:57,tier_2,Android,0,5,495.83,0
S0033088,U038483,treatment,2026-02-02 09:08:02,tier_3,web,0,5,460.59,0
S0063405,U079298,treatment,2026-02-02 09:08:27,tier_3,ios,0,1,138.07,1
S0068418,U080102,treatment,2026-02-02 09:08:33,tier_3,ios,0,5,784.67,0
S0118650,U019789,treatment,2026-02-02 09:08:56,metro,android,0,4,474.8,0
S0033423,U103430,treatment,2026-02-02 09:09:12,metro,android,0,3,251.76,0
S0067215,U128276,control,2026-02-02 09:09:20,metro,Android,0,4,444.59,0
S0060333,U055646,control,2026-02-02 09:09:27,tier_3,android,1,8,617.18,0
S0017708,U118800,treatment,2026-02-02 09:10:19,metro,android,0,4,695.82,0
S0121638,U065394,treatment,2026-02-02 09:10:34,metro,web,0,5,562.25,0
S0048549,U151908,control,2026-02-02 09:10:54,tier_2,android,0,3,453.97,1
